"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"2759","protein N-linked glycosylation via asparagine (GO:0018279)","1/44",0.297982421748813,0.429076790476143,0,0,2.89556823168056,3.50572463274254,"ST6GAL2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2760","inorganic anion transport (GO:0015698)","1/44",0.297982421748813,0.429076790476143,0,0,2.89556823168056,3.50572463274254,"SLC26A4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2761","posttranscriptional regulation of gene expression (GO:0010608)","1/44",0.297982421748813,0.429076790476143,0,0,2.89556823168056,3.50572463274254,"FOXO3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2762","muscle contraction (GO:0006936)","2/137",0.299754958091003,0.430336833546815,0,0,1.84763244256915,2.22600898786046,"CHRNB2;ADRA1A","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2763","positive regulation of transferase activity (GO:0051347)","2/137",0.299754958091003,0.430336833546815,0,0,1.84763244256915,2.22600898786046,"PARM1;ERBB4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2764","intracellular protein transport (GO:0006886)","4/347",0.302064756523132,0.431992415314822,0,0,1.45750168199148,1.74479546305676,"USP6NL;NAPB;STX17;AKAP6","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2765","regulation of vesicle-mediated transport (GO:0060627)","2/138",0.302706833922875,0.431992415314822,0,0,1.83395383469844,2.19155738542978,"USP6NL;STXBP5L","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2766","response to cytokine (GO:0034097)","2/138",0.302706833922875,0.431992415314822,0,0,1.83395383469844,2.19155738542978,"DPYSL3;AKAP6","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2767","mitochondrial gene expression (GO:0140053)","1/45",0.303610936310938,0.431992415314822,0,0,2.82961692395655,3.37292661018425,"FOXO3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2768","nicotinamide nucleotide metabolic process (GO:0046496)","1/45",0.303610936310938,0.431992415314822,0,0,2.82961692395655,3.37292661018425,"NMNAT2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2769","peptidyl-asparagine modification (GO:0018196)","1/45",0.303610936310938,0.431992415314822,0,0,2.82961692395655,3.37292661018425,"ST6GAL2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2770","cellular response to ionizing radiation (GO:0071479)","1/46",0.309194603304997,0.435415014052117,0,0,2.76659678546471,3.24738819256755,"HUS1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2771","protein methylation (GO:0006479)","1/46",0.309194603304997,0.435415014052117,0,0,2.76659678546471,3.24738819256755,"NSD1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2772","regulation of cellular component movement (GO:0051270)","1/46",0.309194603304997,0.435415014052117,0,0,2.76659678546471,3.24738819256755,"ERBB4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2773","RNA secondary structure unwinding (GO:0010501)","1/46",0.309194603304997,0.435415014052117,0,0,2.76659678546471,3.24738819256755,"AGO2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2774","aminoglycan biosynthetic process (GO:0006023)","1/46",0.309194603304997,0.435415014052117,0,0,2.76659678546471,3.24738819256755,"XYLT1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2775","negative regulation of autophagy (GO:0010507)","1/46",0.309194603304997,0.435415014052117,0,0,2.76659678546471,3.24738819256755,"SMCR8","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2776","regulation of DNA metabolic process (GO:0051052)","1/46",0.309194603304997,0.435415014052117,0,0,2.76659678546471,3.24738819256755,"USP37","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2777","fatty acid biosynthetic process (GO:0006633)","1/47",0.31473377778104,0.442565532099733,0,0,2.70631665299426,3.12857822663464,"ELOVL4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2778","negative regulation of mitotic cell cycle (GO:0045930)","1/48",0.320228812121856,0.447666808782595,0,0,2.64860163254382,3.01601432889552,"FZD3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2779","endosome to lysosome transport (GO:0008333)","1/48",0.320228812121856,0.447666808782595,0,0,2.64860163254382,3.01601432889552,"TGFBRAP1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2780","intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)","1/48",0.320228812121856,0.447666808782595,0,0,2.64860163254382,3.01601432889552,"FNIP2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2781","glycoprotein metabolic process (GO:0009100)","1/48",0.320228812121856,0.447666808782595,0,0,2.64860163254382,3.01601432889552,"ST8SIA3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2782","regulation of megakaryocyte differentiation (GO:0045652)","1/49",0.325680055824795,0.454624706748149,0,0,2.59329140461216,2.90925751945059,"TNRC6B","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2783","negative regulation of cell proliferation (GO:0008285)","4/363",0.330961384120043,0.458172083111676,0,0,1.39140061424184,1.53854620303878,"ATP8A2;ERBB4;DLC1;ADRA1A","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2784","regulation of ion transport (GO:0043269)","1/50",0.33108785567924,0.458172083111676,0,0,2.54023873700424,2.80790753816435,"CHRNB2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2785","regulation of cellular protein metabolic process (GO:0032268)","1/50",0.33108785567924,0.458172083111676,0,0,2.54023873700424,2.80790753816435,"FOXO3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2786","heart morphogenesis (GO:0003007)","1/50",0.33108785567924,0.458172083111676,0,0,2.54023873700424,2.80790753816435,"DLC1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2787","receptor internalization (GO:0031623)","1/50",0.33108785567924,0.458172083111676,0,0,2.54023873700424,2.80790753816435,"DNM3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2788","wound healing (GO:0042060)","1/50",0.33108785567924,0.458172083111676,0,0,2.54023873700424,2.80790753816435,"DCBLD2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2789","peptidyl-tyrosine modification (GO:0018212)","1/51",0.336452555776763,0.462923961248085,0,0,2.48930817610063,2.71159874886684,"ERBB4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2790","negative regulation of neuron projection development (GO:0010977)","1/51",0.336452555776763,0.462923961248085,0,0,2.48930817610063,2.71159874886684,"DPYSL3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2791","regulation of exocytosis (GO:0017157)","1/51",0.336452555776763,0.462923961248085,0,0,2.48930817610063,2.71159874886684,"STXBP5L","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2792","arachidonic acid metabolic process (GO:0019369)","1/51",0.336452555776763,0.462923961248085,0,0,2.48930817610063,2.71159874886684,"CYP2S1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2793","positive regulation of programmed cell death (GO:0043068)","3/257",0.338616811142446,0.465234272042416,0,0,1.47344400421285,1.59557212196915,"RASGRF2;PSEN1;FOXO3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2794","plasma membrane bounded cell projection morphogenesis (GO:0120039)","1/52",0.341774497481516,0.468231061549676,0,0,2.4403748920952,2.61999654700211,"NYAP2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2795","regulation of calcium ion transport (GO:0051924)","1/52",0.341774497481516,0.468231061549676,0,0,2.4403748920952,2.61999654700211,"ANK2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2796","positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)","1/53",0.347054019444356,0.473852754881631,0,0,2.3933236574746,2.53279419995843,"ERBB4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2797","mRNA splicing, via spliceosome (GO:0000398)","3/261",0.34736025722814,0.473852754881631,0,0,1.45030365871723,1.53354069342845,"SPEN;CSTF2T;ESS2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2798","regulation of protein phosphorylation (GO:0001932)","3/261",0.34736025722814,0.473852754881631,0,0,1.45030365871723,1.53354069342845,"ERBB4;NSD1;FNIP2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2799","sensory perception (GO:0007600)","1/54",0.3522914576914,0.478537546637468,0,0,2.34804794114157,2.44971006072664,"CHRNB2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2800","glycosphingolipid metabolic process (GO:0006687)","1/54",0.3522914576914,0.478537546637468,0,0,2.34804794114157,2.44971006072664,"ST8SIA3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2801","positive regulation of immune response (GO:0050778)","1/54",0.3522914576914,0.478537546637468,0,0,2.34804794114157,2.44971006072664,"POLR3B","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2802","positive regulation of cysteine-type endopeptidase activity (GO:2001056)","1/55",0.357487145550749,0.480827731533196,0,0,2.30444910319124,2.37048510632231,"GRIN2B","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2803","regulation of RNA splicing (GO:0043484)","1/55",0.357487145550749,0.480827731533196,0,0,2.30444910319124,2.37048510632231,"AFF2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2804","regulation of gene silencing by RNA (GO:0060966)","1/55",0.357487145550749,0.480827731533196,0,0,2.30444910319124,2.37048510632231,"AGO2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2805","DNA recombination (GO:0006310)","1/55",0.357487145550749,0.480827731533196,0,0,2.30444910319124,2.37048510632231,"RAD54L","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2806","regulation of posttranscriptional gene silencing (GO:0060147)","1/55",0.357487145550749,0.480827731533196,0,0,2.30444910319124,2.37048510632231,"AGO2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2807","Notch signaling pathway (GO:0007219)","1/55",0.357487145550749,0.480827731533196,0,0,2.30444910319124,2.37048510632231,"PSEN1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2808","positive regulation of DNA biosynthetic process (GO:2000573)","1/55",0.357487145550749,0.480827731533196,0,0,2.30444910319124,2.37048510632231,"PARM1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2809","regulation of secretion by cell (GO:1903530)","1/56",0.362641413754693,0.483690008053895,0,0,2.26243567753002,2.29488075593126,"STXBP5L","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2810","DNA-dependent DNA replication (GO:0006261)","1/56",0.362641413754693,0.483690008053895,0,0,2.26243567753002,2.29488075593126,"NEXMIF","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2811","anion transport (GO:0006820)","1/56",0.362641413754693,0.483690008053895,0,0,2.26243567753002,2.29488075593126,"SLC26A4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2812","phosphatidylinositol-mediated signaling (GO:0048015)","1/56",0.362641413754693,0.483690008053895,0,0,2.26243567753002,2.29488075593126,"NYAP2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2813","negative regulation of cellular catabolic process (GO:0031330)","1/56",0.362641413754693,0.483690008053895,0,0,2.26243567753002,2.29488075593126,"DLC1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2814","autophagosome organization (GO:1905037)","1/56",0.362641413754693,0.483690008053895,0,0,2.26243567753002,2.29488075593126,"UBXN2B","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2815","protein localization to membrane (GO:0072657)","2/160",0.366863335857548,0.488641582065817,0,0,1.57683063611601,1.5811919638078,"MYO5A;ANK2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2816","regulation of neurogenesis (GO:0050767)","1/57",0.367754590493538,0.48914930968558,0,0,2.22192273135669,2.22267693399002,"SPEN","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2817","phospholipid transport (GO:0015914)","1/58",0.37282700126103,0.492480846018357,0,0,2.18283129206664,2.15367034791589,"ATP8A2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2818","receptor metabolic process (GO:0043112)","1/58",0.37282700126103,0.492480846018357,0,0,2.18283129206664,2.15367034791589,"DNM3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2819","response to light stimulus (GO:0009416)","1/58",0.37282700126103,0.492480846018357,0,0,2.18283129206664,2.15367034791589,"MAPK10","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2820","sodium ion transport (GO:0006814)","1/58",0.37282700126103,0.492480846018357,0,0,2.18283129206664,2.15367034791589,"SCN2A","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2821","ubiquitin-dependent ERAD pathway (GO:0030433)","1/58",0.37282700126103,0.492480846018357,0,0,2.18283129206664,2.15367034791589,"DZIP3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2822","positive regulation of nucleic acid-templated transcription (GO:1903508)","5/502",0.374309005817016,0.493758372185033,0,0,1.25546829363276,1.23371555273195,"ERBB4;SS18L1;NSD1;PSEN1;FOXO3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2823","neuron projection morphogenesis (GO:0048812)","2/163",0.375453968642801,0.493909953262615,0,0,1.54721283119742,1.51567970866405,"NYAP2;LRRC55","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2824","positive regulation of protein modification process (GO:0031401)","2/163",0.375453968642801,0.493909953262615,0,0,1.54721283119742,1.51567970866405,"ERBB4;DLC1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2825","cell junction assembly (GO:0034329)","1/59",0.377858969079184,0.495713750132609,0,0,2.14508783344177,2.08767295016869,"TLN2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2826","cell morphogenesis (GO:0000902)","1/59",0.377858969079184,0.495713750132609,0,0,2.14508783344177,2.08767295016869,"FRY","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2827","response to reactive oxygen species (GO:0000302)","1/60",0.382850814377205,0.50089212958764,0,0,2.10862381409231,2.02451056614021,"DLC1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2828","membrane lipid biosynthetic process (GO:0046467)","1/60",0.382850814377205,0.50089212958764,0,0,2.10862381409231,2.02451056614021,"ELOVL4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2829","mitochondrion organization (GO:0007005)","2/167",0.386834025126314,0.501893303658303,0,0,1.50939777522056,1.43356495718083,"DNM3;VPS13C","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2830","actin cytoskeleton reorganization (GO:0031532)","1/61",0.387802855068616,0.501893303658303,0,0,2.07337526205451,1.96402166471209,"FRY","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2831","regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","1/61",0.387802855068616,0.501893303658303,0,0,2.07337526205451,1.96402166471209,"ERBB4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2832","regulation of vesicle fusion (GO:0031338)","1/61",0.387802855068616,0.501893303658303,0,0,2.07337526205451,1.96402166471209,"USP6NL","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2833","regulation of DNA replication (GO:0006275)","1/61",0.387802855068616,0.501893303658303,0,0,2.07337526205451,1.96402166471209,"USP37","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2834","glycosaminoglycan metabolic process (GO:0030203)","1/61",0.387802855068616,0.501893303658303,0,0,2.07337526205451,1.96402166471209,"XYLT1","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2835","RNA 3'-end processing (GO:0031123)","1/61",0.387802855068616,0.501893303658303,0,0,2.07337526205451,1.96402166471209,"CSTF2T","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2836","protein targeting to membrane (GO:0006612)","1/61",0.387802855068616,0.501893303658303,0,0,2.07337526205451,1.96402166471209,"ZDHHC21","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2837","stress-activated MAPK cascade (GO:0051403)","1/62",0.392715406609444,0.506201713626958,0,0,2.03928240024745,1.90605625570525,"MAPK10","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2838","positive regulation of type I interferon production (GO:0032481)","1/62",0.392715406609444,0.506201713626958,0,0,2.03928240024745,1.90605625570525,"POLR3B","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2839","regulation of translational initiation (GO:0006446)","1/62",0.392715406609444,0.506201713626958,0,0,2.03928240024745,1.90605625570525,"AGO2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2840","mRNA processing (GO:0006397)","3/283",0.395159262160543,0.508383522427027,0,0,1.33484986351228,1.23936324731476,"SPEN;CSTF2T;ESS2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2841","synapse assembly (GO:0007416)","1/63",0.397588781877237,0.508383522427027,0,0,2.0062893081761,1.85047490014039,"DNM3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2842","vesicle coating (GO:0006901)","1/63",0.397588781877237,0.508383522427027,0,0,2.0062893081761,1.85047490014039,"CNIH3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2843","ribosomal large subunit biogenesis (GO:0042273)","1/63",0.397588781877237,0.508383522427027,0,0,2.0062893081761,1.85047490014039,"NWD2","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2844","COPII vesicle coating (GO:0048208)","1/63",0.397588781877237,0.508383522427027,0,0,2.0062893081761,1.85047490014039,"CNIH3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2845","vesicle targeting, rough ER to cis-Golgi (GO:0048207)","1/63",0.397588781877237,0.508383522427027,0,0,2.0062893081761,1.85047490014039,"CNIH3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2846","positive regulation of protein polymerization (GO:0032273)","1/64",0.402423291340137,0.512515187775818,0,0,1.97434361585305,1.79714781791292,"AKAP9","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2847","positive regulation of JAK-STAT cascade (GO:0046427)","1/64",0.402423291340137,0.512515187775818,0,0,1.97434361585305,1.79714781791292,"ERBB4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2848","negative regulation of neuron differentiation (GO:0045665)","1/64",0.402423291340137,0.512515187775818,0,0,1.97434361585305,1.79714781791292,"DPYSL3","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2849","negative regulation of Wnt signaling pathway (GO:0030178)","2/174",0.406528399670973,0.515202182217684,0,0,1.44745363556079,1.30285517196873,"ZNRF3;CXXC4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"2850","positive regulation of transcription, DNA-templated (GO:0045893)","10/1120",0.407076458006011,0.515202182217684,0,0,1.12492492492492,1.0110310613401,"ERBB4;SS18L1;MTF1;NSD1;ASXL3;AGO2;ASXL2;PSEN1;FOXO3;IKZF4","Downreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
