"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"1625","polymeric cytoskeletal fiber (GO:0099513)","1/221",0.585023262871336,0.622524754081037,0,0,1.14807692307692,0.615488248400929,"LCP1","Downreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"1626","cytoskeleton (GO:0005856)","2/520",0.612610525364014,0.643628779812825,0,0,0.972922830065687,0.476757388613407,"MTUS1;LCP1","Downreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"1627","actin cytoskeleton (GO:0015629)","1/294",0.690321798389678,0.716208865829291,0,0,0.858843090925002,0.318285029930044,"LCP1","Downreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"1628","mitochondrial inner membrane (GO:0005743)","1/341",0.74365734626538,0.76201925604971,0,0,0.738348416289593,0.218680273035318,"COQ2","Downreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"1629","mitochondrion (GO:0005739)","3/1026",0.777761434622057,0.787246330166228,0,0,0.729202037351443,0.183274315730954,"LACTB;GJA1;EARS2","Downreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"1630","nuclear chromosome part (GO:0044454)","1/392",0.791300155793866,0.791300155793866,0,0,0.64036986031871,0.149896444603387,"POLE3","Downreg","GO_Cellular_Component_2018","eGFPc_eGFPs"
"1631","chloride transmembrane transporter activity (GO:0015108)","3/56",0.00141426141799108,0.155693971723543,0,0,14.7974180734856,97.0880477819925,"SLC26A4;GABRG3;SLC12A9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1632","chloride channel activity (GO:0005254)","3/61",0.0018103950200412,0.155693971723543,0,0,13.5183756805808,85.3578658044099,"ANO6;SLC26A4;GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1633","transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)","4/175",0.00511108382852545,0.215678368172513,0,0,6.1598440545809,32.5014549724378,"IRF3;BCL11B;PLAG1;CEBPG","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1634","phosphoric diester hydrolase activity (GO:0008081)","2/33",0.0075137633495297,0.215678368172513,0,0,16.6652702136573,81.5101503709142,"ENPP1;NOTUM","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1635","DNA ligase (ATP) activity (GO:0003910)","1/6",0.0234699318624761,0.215678368172513,0,0,51.0666666666667,191.603929465387,"PARP2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1636","peptidyl-proline 4-dioxygenase activity (GO:0031545)","1/6",0.0234699318624761,0.215678368172513,0,0,51.0666666666667,191.603929465387,"EGLN3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1637","transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)","4/280",0.0249198605098318,0.215678368172513,0,0,3.79613526570048,14.0156737463043,"IRF3;BCL11B;PLAG1;CEBPG","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1638","transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)","4/284",0.0260760761666644,0.215678368172513,0,0,3.74114285714286,13.6429641055237,"IRF3;BCL11B;PLAG1;CEBPG","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1639","DNA ligase activity (GO:0003909)","1/7",0.0273283691119178,0.215678368172513,0,0,42.5534188034188,153.185071685023,"PARP2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1640","peptidyl-proline dioxygenase activity (GO:0031543)","1/7",0.0273283691119178,0.215678368172513,0,0,42.5534188034188,153.185071685023,"EGLN3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1641","vascular endothelial growth factor-activated receptor activity (GO:0005021)","1/7",0.0273283691119178,0.215678368172513,0,0,42.5534188034188,153.185071685023,"FLT3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1642","U1 snRNA binding (GO:0030619)","1/7",0.0273283691119178,0.215678368172513,0,0,42.5534188034188,153.185071685023,"SNRPA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1643","anion channel activity (GO:0005253)","2/66",0.0280749577018175,0.215678368172513,0,0,8.0588474025974,28.7932728278004,"SLC26A4;GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1644","dipeptidyl-peptidase activity (GO:0008239)","1/8",0.0311717543722391,0.215678368172513,0,0,36.4725274725275,126.495584553337,"FAP","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1645","protein-arginine omega-N asymmetric methyltransferase activity (GO:0035242)","1/8",0.0311717543722391,0.215678368172513,0,0,36.4725274725275,126.495584553337,"PRMT9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1646","histone-arginine N-methyltransferase activity (GO:0008469)","1/9",0.035000145391706,0.215678368172513,0,0,31.911858974359,106.981413786109,"PRMT9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1647","nucleoside-triphosphate diphosphatase activity (GO:0047429)","1/9",0.035000145391706,0.215678368172513,0,0,31.911858974359,106.981413786109,"ENPP1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1648","potassium ion symporter activity (GO:0022820)","1/9",0.035000145391706,0.215678368172513,0,0,31.911858974359,106.981413786109,"SLC12A9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1649","potassium:chloride symporter activity (GO:0015379)","1/9",0.035000145391706,0.215678368172513,0,0,31.911858974359,106.981413786109,"SLC12A9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1650","Toll-like receptor binding (GO:0035325)","1/9",0.035000145391706,0.215678368172513,0,0,31.911858974359,106.981413786109,"UNC93B1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1651","cation:chloride symporter activity (GO:0015377)","1/9",0.035000145391706,0.215678368172513,0,0,31.911858974359,106.981413786109,"SLC12A9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1652","benzodiazepine receptor activity (GO:0008503)","1/10",0.0388135997677024,0.215678368172513,0,0,28.3646723646724,92.1563832512611,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1653","death receptor binding (GO:0005123)","1/10",0.0388135997677024,0.215678368172513,0,0,28.3646723646724,92.1563832512611,"NGF","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1654","arginine N-methyltransferase activity (GO:0016273)","1/10",0.0388135997677024,0.215678368172513,0,0,28.3646723646724,92.1563832512611,"PRMT9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1655","adenylate cyclase binding (GO:0008179)","1/10",0.0388135997677024,0.215678368172513,0,0,28.3646723646724,92.1563832512611,"AKAP12","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1656","gap junction channel activity (GO:0005243)","1/11",0.0426121749090393,0.215678368172513,0,0,25.5269230769231,80.5531482717413,"GJA1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1657","oxalate transmembrane transporter activity (GO:0019531)","1/11",0.0426121749090393,0.215678368172513,0,0,25.5269230769231,80.5531482717413,"SLC26A4","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1658","inositol 1,4,5 trisphosphate binding (GO:0070679)","1/11",0.0426121749090393,0.215678368172513,0,0,25.5269230769231,80.5531482717413,"ITPR2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1659","nucleotide diphosphatase activity (GO:0004551)","1/11",0.0426121749090393,0.215678368172513,0,0,25.5269230769231,80.5531482717413,"ENPP1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1660","neuropeptide receptor binding (GO:0071855)","1/11",0.0426121749090393,0.215678368172513,0,0,25.5269230769231,80.5531482717413,"NPPA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1661","GABA-gated chloride ion channel activity (GO:0022851)","1/12",0.0463959280371104,0.215678368172513,0,0,23.2051282051282,71.2523574663256,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1662","protein-arginine N-methyltransferase activity (GO:0016274)","1/12",0.0463959280371104,0.215678368172513,0,0,23.2051282051282,71.2523574663256,"PRMT9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1663","voltage-gated chloride channel activity (GO:0005247)","1/12",0.0463959280371104,0.215678368172513,0,0,23.2051282051282,71.2523574663256,"ANO6","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1664","wide pore channel activity (GO:0022829)","1/12",0.0463959280371104,0.215678368172513,0,0,23.2051282051282,71.2523574663256,"GJA1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1665","sulfate transmembrane transporter activity (GO:0015116)","1/12",0.0463959280371104,0.215678368172513,0,0,23.2051282051282,71.2523574663256,"SLC26A4","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1666","metalloendopeptidase inhibitor activity (GO:0008191)","1/12",0.0463959280371104,0.215678368172513,0,0,23.2051282051282,71.2523574663256,"NGF","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1667","symporter activity (GO:0015293)","1/12",0.0463959280371104,0.215678368172513,0,0,23.2051282051282,71.2523574663256,"SLC12A9","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1668","RNA stem-loop binding (GO:0035613)","1/13",0.0501649161718136,0.227062252146104,0,0,21.2702991452991,63.6500807368994,"SNRPA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1669","integrin binding (GO:0005178)","2/94",0.053324715594612,0.235175668776238,0,0,5.59824957651045,16.4104588359531,"FAP;LCP1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1670","inhibitory extracellular ligand-gated ion channel activity (GO:0005237)","1/15",0.0576588245288116,0.239714903319419,0,0,18.2298534798535,52.013636218945,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1671","RNA polymerase II carboxy-terminal domain kinase activity (GO:0008353)","1/15",0.0576588245288116,0.239714903319419,0,0,18.2298534798535,52.013636218945,"GTF2H2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1672","peptidase activator activity (GO:0016504)","1/16",0.061383857764298,0.239714903319419,0,0,17.0136752136752,47.4785046472436,"PSME1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1673","ion antiporter activity (GO:0099516)","1/18",0.0687903633714564,0.239714903319419,0,0,15.0105580693816,40.1786348626712,"SLC26A4","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1674","ligand-gated anion channel activity (GO:0099095)","1/18",0.0687903633714564,0.239714903319419,0,0,15.0105580693816,40.1786348626712,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1675","NAD+ ADP-ribosyltransferase activity (GO:0003950)","1/18",0.0687903633714564,0.239714903319419,0,0,15.0105580693816,40.1786348626712,"PARP2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1676","voltage-gated anion channel activity (GO:0008308)","1/18",0.0687903633714564,0.239714903319419,0,0,15.0105580693816,40.1786348626712,"ANO6","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1677","sequence-specific DNA binding (GO:0043565)","4/394",0.0706157254695329,0.239714903319419,0,0,2.67090598290598,7.07924276841152,"IRF3;BCL11B;HLX;CEBPG","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1678","ephrin receptor binding (GO:0046875)","1/19",0.0724719475151733,0.239714903319419,0,0,14.1759259259259,37.2055075152145,"EFNA2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1679","intracellular chloride channel activity (GO:0061778)","1/19",0.0724719475151733,0.239714903319419,0,0,14.1759259259259,37.2055075152145,"ANO6","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1680","GABA-A receptor activity (GO:0004890)","1/19",0.0724719475151733,0.239714903319419,0,0,14.1759259259259,37.2055075152145,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1681","insulin receptor binding (GO:0005158)","1/19",0.0724719475151733,0.239714903319419,0,0,14.1759259259259,37.2055075152145,"ENPP1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1682","intracellular calcium activated chloride channel activity (GO:0005229)","1/19",0.0724719475151733,0.239714903319419,0,0,14.1759259259259,37.2055075152145,"ANO6","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1683","aldo-keto reductase (NADP) activity (GO:0004033)","1/20",0.0761391600452789,0.2407760296491,0,0,13.4291497975709,34.5826466431825,"AKR7L","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1684","voltage-gated ion channel activity (GO:0005244)","1/21",0.0797920563372017,0.2407760296491,0,0,12.7570512820513,32.2540523599158,"ANO6","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1685","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)","1/21",0.0797920563372017,0.2407760296491,0,0,12.7570512820513,32.2540523599158,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1686","anion:anion antiporter activity (GO:0015301)","1/21",0.0797920563372017,0.2407760296491,0,0,12.7570512820513,32.2540523599158,"SLC26A4","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1687","GABA receptor activity (GO:0016917)","1/21",0.0797920563372017,0.2407760296491,0,0,12.7570512820513,32.2540523599158,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1688","bicarbonate transmembrane transporter activity (GO:0015106)","1/22",0.083430691540319,0.247415154223015,0,0,12.1489621489621,30.1748515026569,"SLC26A4","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1689","calcium-release channel activity (GO:0015278)","1/23",0.0870551206102124,0.249558012415942,0,0,11.5961538461538,28.3086906884965,"ITPR2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1690","calcium activated cation channel activity (GO:0005227)","1/23",0.0870551206102124,0.249558012415942,0,0,11.5961538461538,28.3086906884965,"ANO6","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1691","mannosyltransferase activity (GO:0000030)","1/24",0.0906653982949544,0.254986657460732,0,0,11.0914158305463,26.6258253672539,"PIGB","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1692","ion gated channel activity (GO:0022839)","1/25",0.0942615791008968,0.254986657460732,0,0,10.6287393162393,25.1016981276958,"ANO6","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1693","metal ion transmembrane transporter activity (GO:0046873)","1/25",0.0942615791008968,0.254986657460732,0,0,10.6287393162393,25.1016981276958,"ITPR2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1694","G-protein coupled receptor binding (GO:0001664)","2/133",0.097194973114033,0.254986657460732,0,0,3.92386239714484,9.1466656281795,"WNT10A;NPPA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1695","neuropeptide hormone activity (GO:0005184)","1/26",0.0978437173977228,0.254986657460732,0,0,10.2030769230769,23.7158666454977,"NPPA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1696","RNA polymerase II core binding (GO:0000993)","1/26",0.0978437173977228,0.254986657460732,0,0,10.2030769230769,23.7158666454977,"UVSSA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1697","phospholipase C activity (GO:0004629)","1/27",0.1014118672916,0.255146257174847,0,0,9.81015779092702,22.451185336764,"NOTUM","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1698","basal RNA polymerase II transcription machinery binding (GO:0001099)","1/27",0.1014118672916,0.255146257174847,0,0,9.81015779092702,22.451185336764,"UVSSA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1699","calcium ion binding (GO:0005509)","3/284",0.102355184564328,0.255146257174847,0,0,2.7589436224012,6.28847761550942,"ENPP1;ITPR2;LCP1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1700","dicarboxylic acid transmembrane transporter activity (GO:0005310)","1/28",0.104966082695086,0.257916660336497,0,0,9.44634377967711,21.29317357591,"SLC26A4","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1701","phosphotyrosine residue binding (GO:0001784)","1/29",0.108506417322722,0.259209774715391,0,0,9.10851648351648,20.2295229031398,"VAV1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1702","ubiquitin conjugating enzyme binding (GO:0031624)","1/29",0.108506417322722,0.259209774715391,0,0,9.10851648351648,20.2295229031398,"RNF114","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1703","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)","1/31",0.115545658116978,0.272137924223239,0,0,8.50042735042735,18.3446831699547,"EGLN3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1704","transmitter-gated ion channel activity (GO:0022824)","1/33",0.122530015339576,0.272137924223239,0,0,7.96834935897436,16.7287467144276,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1705","aminopeptidase activity (GO:0004177)","1/34",0.126001744735462,0.272137924223239,0,0,7.72649572649573,16.0051231676735,"FAP","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1706","RNA polymerase core enzyme binding (GO:0043175)","1/34",0.126001744735462,0.272137924223239,0,0,7.72649572649573,16.0051231676735,"UVSSA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1707","protein phosphorylated amino acid binding (GO:0045309)","1/34",0.126001744735462,0.272137924223239,0,0,7.72649572649573,16.0051231676735,"VAV1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1708","ion transmembrane transporter activity (GO:0015075)","1/35",0.12945991141444,0.272137924223239,0,0,7.49886877828054,15.3305674244154,"GJA1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1709","ubiquitin-like protein conjugating enzyme binding (GO:0044390)","1/35",0.12945991141444,0.272137924223239,0,0,7.49886877828054,15.3305674244154,"RNF114","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1710","protein kinase binding (GO:0019901)","4/495",0.132188050225093,0.272137924223239,0,0,2.11052274270197,4.27070555219135,"ERRFI1;FLT3;CEP250;CDC25B","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1711","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)","1/36",0.132904567643908,0.272137924223239,0,0,7.28424908424908,14.7005174969918,"GABRG3","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1712","exonuclease activity (GO:0004527)","1/36",0.132904567643908,0.272137924223239,0,0,7.28424908424908,14.7005174969918,"ENPP1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1713","endopeptidase regulator activity (GO:0061135)","1/36",0.132904567643908,0.272137924223239,0,0,7.28424908424908,14.7005174969918,"PSME1","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1714","snRNA binding (GO:0017069)","1/36",0.132904567643908,0.272137924223239,0,0,7.28424908424908,14.7005174969918,"SNRPA","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1715","frizzled binding (GO:0005109)","1/37",0.136335765560634,0.2758794314874,0,0,7.08155270655271,14.1109467427535,"WNT10A","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
"1716","divalent inorganic cation transmembrane transporter activity (GO:0072509)","1/38",0.139753557058281,0.276294388666946,0,0,6.88981288981289,13.5582885718447,"ITPR2","Downreg","GO_Molecular_Function_2018","eGFPc_eGFPs"
